lat,lon,timezone,timezone_offset,data,City
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697184000, 'sunrise': 1697174796, 'sunset': 1697214802, 'temp': 19.93, 'feels_like': 20.22, 'pressure': 1020, 'humidity': 86, 'dew_point': 17.52, 'clouds': 44, 'wind_speed': 0.45, 'wind_deg': 40, 'wind_gust': 1.34, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697187600, 'sunrise': 1697174796, 'sunset': 1697214802, 'temp': 20.93, 'feels_like': 21.25, 'pressure': 1021, 'humidity': 83, 'dew_point': 17.94, 'clouds': 44, 'wind_speed': 0.89, 'wind_deg': 47, 'wind_gust': 1.34, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697191200, 'sunrise': 1697174796, 'sunset': 1697214802, 'temp': 22.3, 'feels_like': 22.62, 'pressure': 1021, 'humidity': 78, 'dew_point': 18.28, 'clouds': 44, 'wind_speed': 1.11, 'wind_deg': 271, 'wind_gust': 1.03, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697194800, 'sunrise': 1697174796, 'sunset': 1697214802, 'temp': 22.87, 'feels_like': 23.17, 'pressure': 1020, 'humidity': 75, 'dew_point': 18.21, 'clouds': 5, 'wind_speed': 0.45, 'wind_deg': 86, 'wind_gust': 1.34, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697198400, 'sunrise': 1697174796, 'sunset': 1697214802, 'temp': 24.62, 'feels_like': 24.97, 'pressure': 1020, 'humidity': 70, 'dew_point': 18.79, 'clouds': 5, 'wind_speed': 0.45, 'wind_deg': 105, 'wind_gust': 2.24, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697202000, 'sunrise': 1697174796, 'sunset': 1697214802, 'temp': 24.26, 'feels_like': 24.49, 'pressure': 1019, 'humidity': 67, 'dew_point': 17.75, 'clouds': 5, 'wind_speed': 0.45, 'wind_deg': 58, 'wind_gust': 1.34, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697205600, 'sunrise': 1697174796, 'sunset': 1697214802, 'temp': 24.47, 'feels_like': 24.7, 'pressure': 1018, 'humidity': 66, 'dew_point': 17.71, 'clouds': 7, 'wind_speed': 0.89, 'wind_deg': 66, 'wind_gust': 1.34, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697209200, 'sunrise': 1697174796, 'sunset': 1697214802, 'temp': 24.18, 'feels_like': 24.38, 'pressure': 1018, 'humidity': 66, 'dew_point': 17.43, 'clouds': 7, 'wind_speed': 0.45, 'wind_deg': 61, 'wind_gust': 1.34, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697212800, 'sunrise': 1697174796, 'sunset': 1697214802, 'temp': 23.33, 'feels_like': 23.52, 'pressure': 1018, 'humidity': 69, 'dew_point': 17.33, 'clouds': 7, 'wind_speed': 0.89, 'wind_deg': 56, 'wind_gust': 1.79, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697216400, 'sunrise': 1697174796, 'sunset': 1697214802, 'temp': 21.45, 'feels_like': 21.66, 'pressure': 1018, 'humidity': 77, 'dew_point': 17.25, 'clouds': 0, 'wind_speed': 2.92, 'wind_deg': 154, 'wind_gust': 3.82, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697220000, 'sunrise': 1697174796, 'sunset': 1697214802, 'temp': 21.08, 'feels_like': 21.2, 'pressure': 1016, 'humidity': 75, 'dew_point': 16.48, 'clouds': 0, 'wind_speed': 0.45, 'wind_deg': 0, 'wind_gust': 0.89, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697223600, 'sunrise': 1697174796, 'sunset': 1697214802, 'temp': 19.53, 'feels_like': 19.6, 'pressure': 1016, 'humidity': 79, 'dew_point': 15.79, 'clouds': 0, 'wind_speed': 2.92, 'wind_deg': 154, 'wind_gust': 3.82, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697227200, 'sunrise': 1697174796, 'sunset': 1697214802, 'temp': 18.97, 'feels_like': 19.01, 'pressure': 1016, 'humidity': 80, 'dew_point': 15.45, 'clouds': 2, 'wind_speed': 2.13, 'wind_deg': 178, 'wind_gust': 2.31, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697230800, 'sunrise': 1697174796, 'sunset': 1697214802, 'temp': 17.86, 'feels_like': 17.84, 'pressure': 1016, 'humidity': 82, 'dew_point': 14.75, 'clouds': 2, 'wind_speed': 0.45, 'wind_deg': 315, 'wind_gust': 1.34, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697234400, 'sunrise': 1697261275, 'sunset': 1697301094, 'temp': 17.86, 'feels_like': 17.82, 'pressure': 1015, 'humidity': 81, 'dew_point': 14.56, 'clouds': 2, 'wind_speed': 2.13, 'wind_deg': 178, 'wind_gust': 2.31, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697238000, 'sunrise': 1697261275, 'sunset': 1697301094, 'temp': 18.5, 'feels_like': 18.68, 'pressure': 1015, 'humidity': 87, 'dew_point': 16.3, 'clouds': 2, 'wind_speed': 0.45, 'wind_deg': 321, 'wind_gust': 1.34, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697241600, 'sunrise': 1697261275, 'sunset': 1697301094, 'temp': 16.87, 'feels_like': 16.88, 'pressure': 1014, 'humidity': 87, 'dew_point': 14.69, 'clouds': 2, 'wind_speed': 3.26, 'wind_deg': 249, 'wind_gust': 6.63, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697245200, 'sunrise': 1697261275, 'sunset': 1697301094, 'temp': 16.87, 'feels_like': 16.88, 'pressure': 1014, 'humidity': 87, 'dew_point': 14.69, 'clouds': 2, 'wind_speed': 0.45, 'wind_deg': 275, 'wind_gust': 1.34, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697248800, 'sunrise': 1697261275, 'sunset': 1697301094, 'temp': 16.2, 'feels_like': 16.15, 'pressure': 1013, 'humidity': 87, 'dew_point': 14.04, 'clouds': 0, 'wind_speed': 3.1, 'wind_deg': 249, 'wind_gust': 6.04, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697252400, 'sunrise': 1697261275, 'sunset': 1697301094, 'temp': 15.76, 'feels_like': 15.66, 'pressure': 1012, 'humidity': 87, 'dew_point': 13.6, 'clouds': 0, 'wind_speed': 3.1, 'wind_deg': 249, 'wind_gust': 6.04, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697256000, 'sunrise': 1697261275, 'sunset': 1697301094, 'temp': 15.2, 'feels_like': 15.1, 'pressure': 1012, 'humidity': 89, 'dew_point': 13.4, 'clouds': 0, 'wind_speed': 3.1, 'wind_deg': 249, 'wind_gust': 6.04, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697259600, 'sunrise': 1697261275, 'sunset': 1697301094, 'temp': 14.75, 'feels_like': 14.6, 'pressure': 1012, 'humidity': 89, 'dew_point': 12.96, 'clouds': 5, 'wind_speed': 2.9, 'wind_deg': 259, 'wind_gust': 6.51, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697263200, 'sunrise': 1697261275, 'sunset': 1697301094, 'temp': 14.64, 'feels_like': 14.46, 'pressure': 1012, 'humidity': 88, 'dew_point': 12.68, 'clouds': 5, 'wind_speed': 2.9, 'wind_deg': 259, 'wind_gust': 6.51, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697266800, 'sunrise': 1697261275, 'sunset': 1697301094, 'temp': 16.2, 'feels_like': 16.12, 'pressure': 1012, 'humidity': 86, 'dew_point': 13.86, 'clouds': 5, 'wind_speed': 2.9, 'wind_deg': 259, 'wind_gust': 6.51, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697270400, 'sunrise': 1697261275, 'sunset': 1697301094, 'temp': 18.97, 'feels_like': 18.96, 'pressure': 1014, 'humidity': 78, 'dew_point': 15.05, 'clouds': 3, 'wind_speed': 3.29, 'wind_deg': 253, 'wind_gust': 4.33, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697274000, 'sunrise': 1697261275, 'sunset': 1697301094, 'temp': 20.52, 'feels_like': 20.53, 'pressure': 1014, 'humidity': 73, 'dew_point': 15.52, 'clouds': 3, 'wind_speed': 3.29, 'wind_deg': 253, 'wind_gust': 4.33, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697277600, 'sunrise': 1697261275, 'sunset': 1697301094, 'temp': 21.63, 'feels_like': 21.73, 'pressure': 1014, 'humidity': 72, 'dew_point': 16.37, 'clouds': 3, 'wind_speed': 0.89, 'wind_deg': 56, 'wind_gust': 2.24, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697281200, 'sunrise': 1697261275, 'sunset': 1697301094, 'temp': 22.66, 'feels_like': 22.73, 'pressure': 1013, 'humidity': 67, 'dew_point': 16.22, 'clouds': 100, 'wind_speed': 0.45, 'wind_deg': 343, 'wind_gust': 1.79, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697284800, 'sunrise': 1697261275, 'sunset': 1697301094, 'temp': 23.3, 'feels_like': 23.41, 'pressure': 1013, 'humidity': 66, 'dew_point': 16.6, 'clouds': 100, 'wind_speed': 0.89, 'wind_deg': 55, 'wind_gust': 2.24, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697288400, 'sunrise': 1697261275, 'sunset': 1697301094, 'temp': 23.69, 'feels_like': 23.76, 'pressure': 1012, 'humidity': 63, 'dew_point': 16.23, 'clouds': 100, 'wind_speed': 0.89, 'wind_deg': 95, 'wind_gust': 1.34, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697292000, 'sunrise': 1697261275, 'sunset': 1697301094, 'temp': 23.85, 'feels_like': 23.94, 'pressure': 1011, 'humidity': 63, 'dew_point': 16.39, 'clouds': 92, 'wind_speed': 0.45, 'wind_deg': 29, 'wind_gust': 1.34, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697295600, 'sunrise': 1697261275, 'sunset': 1697301094, 'temp': 23.41, 'feels_like': 23.5, 'pressure': 1011, 'humidity': 65, 'dew_point': 16.46, 'clouds': 92, 'wind_speed': 0.45, 'wind_deg': 79, 'wind_gust': 1.34, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697299200, 'sunrise': 1697261275, 'sunset': 1697301094, 'temp': 22.7, 'feels_like': 22.78, 'pressure': 1010, 'humidity': 67, 'dew_point': 16.26, 'clouds': 92, 'wind_speed': 0.45, 'wind_deg': 38, 'wind_gust': 1.34, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697302800, 'sunrise': 1697261275, 'sunset': 1697301094, 'temp': 21.53, 'feels_like': 21.54, 'pressure': 1008, 'humidity': 69, 'dew_point': 15.61, 'clouds': 100, 'wind_speed': 0.44, 'wind_deg': 292, 'wind_gust': 1.04, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697306400, 'sunrise': 1697261275, 'sunset': 1697301094, 'temp': 20.13, 'feels_like': 20.21, 'pressure': 1010, 'humidity': 77, 'dew_point': 15.97, 'clouds': 100, 'wind_speed': 0.44, 'wind_deg': 292, 'wind_gust': 1.04, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697310000, 'sunrise': 1697261275, 'sunset': 1697301094, 'temp': 20.08, 'feels_like': 20.08, 'pressure': 1008, 'humidity': 74, 'dew_point': 15.31, 'clouds': 100, 'wind_speed': 0.45, 'wind_deg': 315, 'wind_gust': 0.89, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697313600, 'sunrise': 1697261275, 'sunset': 1697301094, 'temp': 18.61, 'feels_like': 18.64, 'pressure': 1010, 'humidity': 81, 'dew_point': 15.29, 'clouds': 71, 'wind_speed': 0.45, 'wind_deg': 308, 'wind_gust': 1.34, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697317200, 'sunrise': 1697261275, 'sunset': 1697301094, 'temp': 18.64, 'feels_like': 18.6, 'pressure': 1008, 'humidity': 78, 'dew_point': 14.73, 'clouds': 71, 'wind_speed': 0.89, 'wind_deg': 315, 'wind_gust': 1.79, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697320800, 'sunrise': 1697347754, 'sunset': 1697387387, 'temp': 18.42, 'feels_like': 18.38, 'pressure': 1008, 'humidity': 79, 'dew_point': 14.71, 'clouds': 71, 'wind_speed': 0.45, 'wind_deg': 307, 'wind_gust': 0.89, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697324400, 'sunrise': 1697347754, 'sunset': 1697387387, 'temp': 17.53, 'feels_like': 17.45, 'pressure': 1008, 'humidity': 81, 'dew_point': 14.24, 'clouds': 1, 'wind_speed': 0.45, 'wind_deg': 306, 'wind_gust': 1.34, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697328000, 'sunrise': 1697347754, 'sunset': 1697387387, 'temp': 16.98, 'feels_like': 16.9, 'pressure': 1007, 'humidity': 83, 'dew_point': 14.08, 'clouds': 1, 'wind_speed': 0.45, 'wind_deg': 284, 'wind_gust': 0.89, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697331600, 'sunrise': 1697347754, 'sunset': 1697387387, 'temp': 16.87, 'feels_like': 16.81, 'pressure': 1007, 'humidity': 84, 'dew_point': 14.15, 'clouds': 1, 'wind_speed': 2.5, 'wind_deg': 228, 'wind_gust': 4.01, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697335200, 'sunrise': 1697347754, 'sunset': 1697387387, 'temp': 16.31, 'feels_like': 16.24, 'pressure': 1006, 'humidity': 86, 'dew_point': 13.97, 'clouds': 13, 'wind_speed': 1.57, 'wind_deg': 283, 'wind_gust': 1.63, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697338800, 'sunrise': 1697347754, 'sunset': 1697387387, 'temp': 15.76, 'feels_like': 15.64, 'pressure': 1006, 'humidity': 86, 'dew_point': 13.43, 'clouds': 13, 'wind_speed': 1.57, 'wind_deg': 283, 'wind_gust': 1.63, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697342400, 'sunrise': 1697347754, 'sunset': 1697387387, 'temp': 15.31, 'feels_like': 15.14, 'pressure': 1006, 'humidity': 86, 'dew_point': 12.98, 'clouds': 13, 'wind_speed': 1.57, 'wind_deg': 283, 'wind_gust': 1.63, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697346000, 'sunrise': 1697347754, 'sunset': 1697387387, 'temp': 14.75, 'feels_like': 14.55, 'pressure': 1006, 'humidity': 87, 'dew_point': 12.61, 'clouds': 42, 'wind_speed': 1.8, 'wind_deg': 312, 'wind_gust': 1.93, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697349600, 'sunrise': 1697347754, 'sunset': 1697387387, 'temp': 14.75, 'feels_like': 14.55, 'pressure': 1006, 'humidity': 87, 'dew_point': 12.61, 'clouds': 42, 'wind_speed': 1.8, 'wind_deg': 312, 'wind_gust': 1.93, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697353200, 'sunrise': 1697347754, 'sunset': 1697387387, 'temp': 16.31, 'feels_like': 16.22, 'pressure': 1006, 'humidity': 85, 'dew_point': 13.79, 'clouds': 42, 'wind_speed': 1.8, 'wind_deg': 312, 'wind_gust': 1.93, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697356800, 'sunrise': 1697347754, 'sunset': 1697387387, 'temp': 17.93, 'feels_like': 17.92, 'pressure': 1008, 'humidity': 82, 'dew_point': 14.82, 'clouds': 88, 'wind_speed': 2.11, 'wind_deg': 326, 'wind_gust': 2.22, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697360400, 'sunrise': 1697347754, 'sunset': 1697387387, 'temp': 21.49, 'feels_like': 21.55, 'pressure': 1008, 'humidity': 71, 'dew_point': 16.01, 'clouds': 88, 'wind_speed': 0.45, 'wind_deg': 345, 'wind_gust': 1.34, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697364000, 'sunrise': 1697347754, 'sunset': 1697387387, 'temp': 22.74, 'feels_like': 22.82, 'pressure': 1008, 'humidity': 67, 'dew_point': 16.3, 'clouds': 88, 'wind_speed': 2.11, 'wind_deg': 326, 'wind_gust': 2.22, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697367600, 'sunrise': 1697347754, 'sunset': 1697387387, 'temp': 22.86, 'feels_like': 22.85, 'pressure': 1006, 'humidity': 63, 'dew_point': 15.45, 'clouds': 100, 'wind_speed': 0.89, 'wind_deg': 110, 'wind_gust': 1.34, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697371200, 'sunrise': 1697347754, 'sunset': 1697387387, 'temp': 21.42, 'feels_like': 21.08, 'pressure': 1009, 'humidity': 56, 'dew_point': 12.29, 'clouds': 100, 'wind_speed': 2.51, 'wind_deg': 346, 'wind_gust': 3.02, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697374800, 'sunrise': 1697347754, 'sunset': 1697387387, 'temp': 21.42, 'feels_like': 21.08, 'pressure': 1009, 'humidity': 56, 'dew_point': 12.29, 'clouds': 100, 'wind_speed': 2.51, 'wind_deg': 346, 'wind_gust': 3.02, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}]",Vicenza
45.55,11.55,Europe/Rome,7200,"[{'dt': 1697378400, 'sunrise': 1697347754, 'sunset': 1697387387, 'temp': 17.83, 'feels_like': 17.5, 'pressure': 1009, 'humidity': 70, 'dew_point': 12.29, 'clouds': 100, 'wind_speed': 5.36, 'wind_deg': 61, 'wind_gust': 8.49, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'rain': {'3h': 1.44}}]",Vicenza
