lat,lon,timezone,timezone_offset,data,City
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697198400, 'sunrise': 1697175358, 'sunset': 1697215373, 'temp': 23.95, 'feels_like': 23.89, 'pressure': 1020, 'humidity': 57, 'dew_point': 14.92, 'clouds': 20, 'visibility': 10000, 'wind_speed': 1.03, 'wind_deg': 0, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697202000, 'sunrise': 1697175358, 'sunset': 1697215373, 'temp': 24.56, 'feels_like': 24.48, 'pressure': 1020, 'humidity': 54, 'dew_point': 14.65, 'clouds': 40, 'visibility': 10000, 'wind_speed': 1.54, 'wind_deg': 190, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697205600, 'sunrise': 1697175358, 'sunset': 1697215373, 'temp': 25.31, 'feels_like': 25.25, 'pressure': 1019, 'humidity': 52, 'dew_point': 14.75, 'clouds': 40, 'visibility': 10000, 'wind_speed': 1.03, 'wind_deg': 0, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697209200, 'sunrise': 1697175358, 'sunset': 1697215373, 'temp': 25.34, 'feels_like': 25.31, 'pressure': 1019, 'humidity': 53, 'dew_point': 15.08, 'clouds': 40, 'visibility': 10000, 'wind_speed': 2.57, 'wind_deg': 210, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697212800, 'sunrise': 1697175358, 'sunset': 1697215373, 'temp': 24.24, 'feels_like': 24.23, 'pressure': 1018, 'humidity': 58, 'dew_point': 15.46, 'clouds': 20, 'visibility': 10000, 'wind_speed': 2.06, 'wind_deg': 200, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697216400, 'sunrise': 1697175358, 'sunset': 1697215373, 'temp': 22.91, 'feels_like': 22.9, 'pressure': 1019, 'humidity': 63, 'dew_point': 15.5, 'clouds': 40, 'visibility': 10000, 'wind_speed': 1.03, 'wind_deg': 190, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697220000, 'sunrise': 1697175358, 'sunset': 1697215373, 'temp': 22.05, 'feels_like': 22.06, 'pressure': 1019, 'humidity': 67, 'dew_point': 15.64, 'clouds': 40, 'visibility': 10000, 'wind_speed': 2.06, 'wind_deg': 230, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697223600, 'sunrise': 1697175358, 'sunset': 1697215373, 'temp': 21.36, 'feels_like': 21.33, 'pressure': 1019, 'humidity': 68, 'dew_point': 15.22, 'clouds': 40, 'visibility': 10000, 'wind_speed': 2.06, 'wind_deg': 270, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697227200, 'sunrise': 1697175358, 'sunset': 1697215373, 'temp': 20.49, 'feels_like': 20.47, 'pressure': 1019, 'humidity': 72, 'dew_point': 15.27, 'clouds': 40, 'visibility': 10000, 'wind_speed': 1.54, 'wind_deg': 250, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697230800, 'sunrise': 1697175358, 'sunset': 1697215373, 'temp': 19.84, 'feels_like': 19.84, 'pressure': 1019, 'humidity': 75, 'dew_point': 15.28, 'clouds': 20, 'visibility': 10000, 'wind_speed': 2.06, 'wind_deg': 270, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697234400, 'sunrise': 1697261836, 'sunset': 1697301665, 'temp': 19.38, 'feels_like': 19.36, 'pressure': 1019, 'humidity': 76, 'dew_point': 15.04, 'clouds': 20, 'visibility': 10000, 'wind_speed': 2.57, 'wind_deg': 290, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697238000, 'sunrise': 1697261836, 'sunset': 1697301665, 'temp': 19.15, 'feels_like': 19.13, 'pressure': 1018, 'humidity': 77, 'dew_point': 15.03, 'clouds': 40, 'visibility': 10000, 'wind_speed': 1.54, 'wind_deg': 290, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697241600, 'sunrise': 1697261836, 'sunset': 1697301665, 'temp': 18.57, 'feels_like': 18.55, 'pressure': 1018, 'humidity': 79, 'dew_point': 14.86, 'clouds': 20, 'visibility': 10000, 'wind_speed': 1.03, 'wind_deg': 310, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697245200, 'sunrise': 1697261836, 'sunset': 1697301665, 'temp': 18.04, 'feels_like': 18.01, 'pressure': 1017, 'humidity': 81, 'dew_point': 14.73, 'clouds': 40, 'visibility': 10000, 'wind_speed': 2.06, 'wind_deg': 350, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697248800, 'sunrise': 1697261836, 'sunset': 1697301665, 'temp': 17.42, 'feels_like': 17.41, 'pressure': 1017, 'humidity': 84, 'dew_point': 14.69, 'clouds': 40, 'visibility': 10000, 'wind_speed': 1.54, 'wind_deg': 360, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697252400, 'sunrise': 1697261836, 'sunset': 1697301665, 'temp': 17.96, 'feels_like': 17.98, 'pressure': 1016, 'humidity': 83, 'dew_point': 15.03, 'clouds': 40, 'visibility': 10000, 'wind_speed': 1.03, 'wind_deg': 0, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697256000, 'sunrise': 1697261836, 'sunset': 1697301665, 'temp': 17.31, 'feels_like': 17.32, 'pressure': 1015, 'humidity': 85, 'dew_point': 14.77, 'clouds': 20, 'visibility': 10000, 'wind_speed': 1.03, 'wind_deg': 200, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697259600, 'sunrise': 1697261836, 'sunset': 1697301665, 'temp': 16.77, 'feels_like': 16.75, 'pressure': 1015, 'humidity': 86, 'dew_point': 14.42, 'clouds': 40, 'visibility': 10000, 'wind_speed': 0.51, 'wind_deg': 0, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697263200, 'sunrise': 1697261836, 'sunset': 1697301665, 'temp': 16.39, 'feels_like': 16.38, 'pressure': 1015, 'humidity': 88, 'dew_point': 14.4, 'clouds': 40, 'visibility': 10000, 'wind_speed': 0.51, 'wind_deg': 0, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697266800, 'sunrise': 1697261836, 'sunset': 1697301665, 'temp': 17.36, 'feels_like': 17.4, 'pressure': 1015, 'humidity': 86, 'dew_point': 15, 'clouds': 20, 'visibility': 10000, 'wind_speed': 1.03, 'wind_deg': 0, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697270400, 'sunrise': 1697261836, 'sunset': 1697301665, 'temp': 19.43, 'feels_like': 19.52, 'pressure': 1015, 'humidity': 80, 'dew_point': 15.89, 'clouds': 20, 'visibility': 10000, 'wind_speed': 0.51, 'wind_deg': 0, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697274000, 'sunrise': 1697261836, 'sunset': 1697301665, 'temp': 20.52, 'feels_like': 20.64, 'pressure': 1015, 'humidity': 77, 'dew_point': 16.35, 'clouds': 0, 'visibility': 10000, 'wind_speed': 1.03, 'wind_deg': 0, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697277600, 'sunrise': 1697261836, 'sunset': 1697301665, 'temp': 21.44, 'feels_like': 21.52, 'pressure': 1015, 'humidity': 72, 'dew_point': 16.19, 'clouds': 0, 'visibility': 10000, 'wind_speed': 3.09, 'wind_deg': 280, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697281200, 'sunrise': 1697261836, 'sunset': 1697301665, 'temp': 22.65, 'feels_like': 22.69, 'pressure': 1015, 'humidity': 66, 'dew_point': 15.98, 'clouds': 20, 'visibility': 10000, 'wind_speed': 3.09, 'wind_deg': 320, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697284800, 'sunrise': 1697261836, 'sunset': 1697301665, 'temp': 22.8, 'feels_like': 22.75, 'pressure': 1014, 'humidity': 62, 'dew_point': 15.15, 'clouds': 40, 'visibility': 10000, 'wind_speed': 3.09, 'wind_deg': 310, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697288400, 'sunrise': 1697261836, 'sunset': 1697301665, 'temp': 23.54, 'feels_like': 23.49, 'pressure': 1013, 'humidity': 59, 'dew_point': 15.07, 'clouds': 40, 'visibility': 10000, 'wind_speed': 3.58, 'wind_deg': 295, 'wind_gust': 4.02, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697292000, 'sunrise': 1697261836, 'sunset': 1697301665, 'temp': 24.22, 'feels_like': 24.16, 'pressure': 1013, 'humidity': 56, 'dew_point': 14.89, 'clouds': 40, 'visibility': 10000, 'wind_speed': 2.57, 'wind_deg': 260, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697295600, 'sunrise': 1697261836, 'sunset': 1697301665, 'temp': 24.4, 'feels_like': 24.38, 'pressure': 1012, 'humidity': 57, 'dew_point': 15.34, 'clouds': 20, 'visibility': 10000, 'wind_speed': 2.68, 'wind_deg': 285, 'wind_gust': 4.92, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697299200, 'sunrise': 1697261836, 'sunset': 1697301665, 'temp': 23.46, 'feels_like': 23.43, 'pressure': 1012, 'humidity': 60, 'dew_point': 15.26, 'clouds': 20, 'visibility': 10000, 'wind_speed': 2.06, 'wind_deg': 260, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697302800, 'sunrise': 1697261836, 'sunset': 1697301665, 'temp': 22.41, 'feels_like': 22.38, 'pressure': 1012, 'humidity': 64, 'dew_point': 15.27, 'clouds': 40, 'visibility': 10000, 'wind_speed': 1.34, 'wind_deg': 270, 'wind_gust': 2.68, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697306400, 'sunrise': 1697261836, 'sunset': 1697301665, 'temp': 21.63, 'feels_like': 21.6, 'pressure': 1012, 'humidity': 67, 'dew_point': 15.24, 'clouds': 40, 'visibility': 10000, 'wind_speed': 1.03, 'wind_deg': 200, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697310000, 'sunrise': 1697261836, 'sunset': 1697301665, 'temp': 21.31, 'feels_like': 21.27, 'pressure': 1012, 'humidity': 68, 'dew_point': 15.17, 'clouds': 20, 'visibility': 10000, 'wind_speed': 1.03, 'wind_deg': 0, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697313600, 'sunrise': 1697261836, 'sunset': 1697301665, 'temp': 20.37, 'feels_like': 20.42, 'pressure': 1012, 'humidity': 75, 'dew_point': 15.79, 'clouds': 20, 'visibility': 10000, 'wind_speed': 1.54, 'wind_deg': 230, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697317200, 'sunrise': 1697261836, 'sunset': 1697301665, 'temp': 19.99, 'feels_like': 20.08, 'pressure': 1012, 'humidity': 78, 'dew_point': 16.04, 'clouds': 0, 'visibility': 10000, 'wind_speed': 2.06, 'wind_deg': 260, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697320800, 'sunrise': 1697348316, 'sunset': 1697387958, 'temp': 19.21, 'feels_like': 19.3, 'pressure': 1011, 'humidity': 81, 'dew_point': 15.87, 'clouds': 0, 'visibility': 10000, 'wind_speed': 1.54, 'wind_deg': 260, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697324400, 'sunrise': 1697348316, 'sunset': 1697387958, 'temp': 18.4, 'feels_like': 18.49, 'pressure': 1011, 'humidity': 84, 'dew_point': 15.65, 'clouds': 0, 'visibility': 10000, 'wind_speed': 1.03, 'wind_deg': 0, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697328000, 'sunrise': 1697348316, 'sunset': 1697387958, 'temp': 17.72, 'feels_like': 17.77, 'pressure': 1010, 'humidity': 85, 'dew_point': 15.17, 'clouds': 0, 'visibility': 10000, 'wind_speed': 0, 'wind_deg': 0, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697331600, 'sunrise': 1697348316, 'sunset': 1697387958, 'temp': 17.06, 'feels_like': 17.12, 'pressure': 1010, 'humidity': 88, 'dew_point': 15.06, 'clouds': 0, 'visibility': 10000, 'wind_speed': 1.03, 'wind_deg': 0, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697335200, 'sunrise': 1697348316, 'sunset': 1697387958, 'temp': 16.41, 'feels_like': 16.43, 'pressure': 1009, 'humidity': 89, 'dew_point': 14.59, 'clouds': 0, 'visibility': 10000, 'wind_speed': 0.51, 'wind_deg': 0, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697338800, 'sunrise': 1697348316, 'sunset': 1697387958, 'temp': 15.67, 'feels_like': 15.67, 'pressure': 1009, 'humidity': 91, 'dew_point': 14.21, 'clouds': 0, 'visibility': 10000, 'wind_speed': 0.51, 'wind_deg': 0, 'weather': [{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697342400, 'sunrise': 1697348316, 'sunset': 1697387958, 'temp': 15.65, 'feels_like': 15.59, 'pressure': 1009, 'humidity': 89, 'dew_point': 13.84, 'clouds': 0, 'visibility': 5000, 'wind_speed': 0, 'wind_deg': 0, 'weather': [{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697346000, 'sunrise': 1697348316, 'sunset': 1697387958, 'temp': 14.68, 'feels_like': 14.58, 'pressure': 1009, 'humidity': 91, 'dew_point': 13.23, 'clouds': 100, 'visibility': 6000, 'wind_speed': 0.51, 'wind_deg': 180, 'weather': [{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697349600, 'sunrise': 1697348316, 'sunset': 1697387958, 'temp': 14.42, 'feels_like': 14.32, 'pressure': 1009, 'humidity': 92, 'dew_point': 13.14, 'clouds': 100, 'visibility': 3000, 'wind_speed': 1.03, 'wind_deg': 0, 'weather': [{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50d'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697353200, 'sunrise': 1697348316, 'sunset': 1697387958, 'temp': 15.75, 'feels_like': 15.76, 'pressure': 1009, 'humidity': 91, 'dew_point': 14.29, 'clouds': 100, 'visibility': 9000, 'wind_speed': 0.51, 'wind_deg': 0, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697356800, 'sunrise': 1697348316, 'sunset': 1697387958, 'temp': 16.93, 'feels_like': 16.77, 'pressure': 1010, 'humidity': 80, 'dew_point': 13.46, 'clouds': 0, 'visibility': 10000, 'wind_speed': 1.54, 'wind_deg': 260, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697360400, 'sunrise': 1697348316, 'sunset': 1697387958, 'temp': 18.25, 'feels_like': 18.09, 'pressure': 1010, 'humidity': 75, 'dew_point': 13.75, 'clouds': 0, 'visibility': 10000, 'wind_speed': 1.34, 'wind_deg': 283, 'wind_gust': 2.68, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697364000, 'sunrise': 1697348316, 'sunset': 1697387958, 'temp': 20.26, 'feels_like': 19.96, 'pressure': 1010, 'humidity': 62, 'dew_point': 12.75, 'clouds': 0, 'visibility': 10000, 'wind_speed': 1.54, 'wind_deg': 230, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697367600, 'sunrise': 1697348316, 'sunset': 1697387958, 'temp': 23.16, 'feels_like': 22.65, 'pressure': 1010, 'humidity': 43, 'dew_point': 9.91, 'clouds': 0, 'visibility': 10000, 'wind_speed': 2.57, 'wind_deg': 270, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697371200, 'sunrise': 1697348316, 'sunset': 1697387958, 'temp': 24.15, 'feels_like': 23.35, 'pressure': 1009, 'humidity': 28, 'dew_point': 4.52, 'clouds': 0, 'visibility': 10000, 'wind_speed': 4.12, 'wind_deg': 340, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697374800, 'sunrise': 1697348316, 'sunset': 1697387958, 'temp': 24.81, 'feels_like': 23.89, 'pressure': 1009, 'humidity': 21, 'dew_point': 1.02, 'clouds': 0, 'visibility': 10000, 'wind_speed': 5.14, 'wind_deg': 360, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697378400, 'sunrise': 1697348316, 'sunset': 1697387958, 'temp': 23.77, 'feels_like': 22.67, 'pressure': 1010, 'humidity': 18, 'dew_point': -1.72, 'clouds': 0, 'visibility': 10000, 'wind_speed': 5.14, 'wind_deg': 350, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697382000, 'sunrise': 1697348316, 'sunset': 1697387958, 'temp': 23.22, 'feels_like': 22.07, 'pressure': 1010, 'humidity': 18, 'dew_point': -2.12, 'clouds': 40, 'visibility': 10000, 'wind_speed': 3.6, 'wind_deg': 330, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]}]",Milan
45.4669,9.19,Europe/Rome,7200,"[{'dt': 1697385600, 'sunrise': 1697348316, 'sunset': 1697387958, 'temp': 22.12, 'feels_like': 20.94, 'pressure': 1010, 'humidity': 21, 'dew_point': -1.07, 'clouds': 40, 'visibility': 10000, 'wind_speed': 5.14, 'wind_deg': 350, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]}]",Milan
